route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
"9",11367_13,11367_17206,"OLECHÓW",,0,9    /05,2418065,0,0
"9",11367_13,11367_17208,"DW. ŁÓDŹ FABRYCZNA",,0,9    /05,2418058,0,0
"9",11367_13,11367_17209,"OLECHÓW",,1,9    /05,2418059,0,0
"18",11367_11,11367_1721,"TELEFONICZNA ZAJEZDNIA",,1,18   /07,2418136,0,0
"9",11367_13,11367_17210,"DW. ŁÓDŹ FABRYCZNA",,0,9    /05,2418058,0,0
"9",11367_13,11367_17211,"OLECHÓW",,1,9    /05,2418059,0,0
"9",11367_13,11367_17212,"DW. ŁÓDŹ FABRYCZNA",,0,9    /05,2418058,0,0
"9",11367_13,11367_17213,"OLECHÓW",,1,9    /05,2418059,0,0
"9",11367_13,11367_17214,"DW. ŁÓDŹ FABRYCZNA",,0,9    /05,2418058,0,0
"9",11367_13,11367_17215,"OLECHÓW",,1,9    /05,2418059,0,0
"9",11367_13,11367_17216,"DW. ŁÓDŹ FABRYCZNA",,0,9    /05,2418058,0,0
"9",11367_13,11367_17217,"OLECHÓW",,1,9    /05,2418059,0,0
"9",11367_13,11367_17218,"DW. ŁÓDŹ FABRYCZNA",,0,9    /05,2418058,0,0
"9",11367_13,11367_17219,"OLECHÓW",,1,9    /05,2418059,0,0
"18",11367_11,11367_1722,"RETKINIA",,0,18   /07,2418135,0,0
"9",11367_13,11367_17220,"DW. ŁÓDŹ FABRYCZNA",,0,9    /05,2418058,0,0
"9",11367_13,11367_17221,"OLECHÓW",,1,9    /05,2418059,0,0
"9",11367_13,11367_17222,"DW. ŁÓDŹ FABRYCZNA",,0,9    /05,2418058,0,0
"9",11367_13,11367_17223,"OLECHÓW",,1,9    /05,2418059,0,0
"9",11367_13,11367_17224,"DW. ŁÓDŹ FABRYCZNA",,0,9    /05,2418058,0,0
"9",11367_13,11367_17225,"OLECHÓW",,1,9    /05,2418059,0,0
"9",11367_13,11367_17226,"DW. ŁÓDŹ FABRYCZNA",,0,9    /05,2418058,0,0
"9",11367_13,11367_17227,"OLECHÓW",,1,9    /05,2418059,0,0
"9",11367_13,11367_17229,"9 DO ZAJEZDNI CHOCIANOWICE",,1,9    /05,2418062,0,0
"18",11367_11,11367_1723,"TELEFONICZNA ZAJEZDNIA",,1,18   /07,2418136,0,0
"90",11367_13,11367_17230,"JANÓW",,0,90   /01,2418278,0,0
"90",11367_13,11367_17231,"DW. ŁÓDŹ OLECHÓW WSCHÓD",,0,90   /01,2418279,0,0
"90",11367_13,11367_17232,"JANÓW",,1,90   /01,2418280,0,0
"90",11367_13,11367_17233,"DW. ŁÓDŹ OLECHÓW WSCHÓD",,0,90   /01,2418279,0,0
"90",11367_13,11367_17234,"JANÓW",,1,90   /01,2418280,0,0
"90",11367_13,11367_17235,"DW. ŁÓDŹ OLECHÓW WSCHÓD",,0,90   /01,2418279,0,0
"90",11367_13,11367_17236,"JANÓW",,1,90   /01,2418280,0,0
"90",11367_13,11367_17237,"DW. ŁÓDŹ OLECHÓW WSCHÓD",,0,90   /01,2418279,0,0
"90",11367_13,11367_17238,"JANÓW",,1,90   /01,2418280,0,0
"90",11367_13,11367_17239,"DW. ŁÓDŹ OLECHÓW WSCHÓD",,0,90   /01,2418279,0,0
"18",11367_11,11367_1724,"RETKINIA",,0,18   /07,2418135,0,0
"90",11367_13,11367_17240,"JANÓW",,1,90   /01,2418280,0,0
"90",11367_13,11367_17241,"DW. ŁÓDŹ OLECHÓW WSCHÓD",,0,90   /01,2418279,0,0
"90",11367_13,11367_17242,"JANÓW",,1,90   /01,2418280,0,0
"90",11367_13,11367_17243,"DW. ŁÓDŹ OLECHÓW WSCHÓD",,0,90   /01,2418279,0,0
"90",11367_13,11367_17244,"JANÓW",,1,90   /01,2418280,0,0
"90",11367_13,11367_17245,"DW. ŁÓDŹ OLECHÓW WSCHÓD",,0,90   /01,2418279,0,0
"90",11367_13,11367_17246,"JANÓW",,1,90   /01,2418280,0,0
"90",11367_13,11367_17247,"DW. ŁÓDŹ OLECHÓW WSCHÓD",,0,90   /01,2418279,0,0
"90",11367_13,11367_17248,"JANÓW",,1,90   /01,2418280,0,0
"90",11367_13,11367_17249,"DW. ŁÓDŹ OLECHÓW WSCHÓD",,0,90   /01,2418279,0,0
"18",11367_11,11367_1725,"TELEFONICZNA ZAJEZDNIA",,1,18   /07,2418137,0,0
"90",11367_13,11367_17250,"JANÓW",,1,90   /01,2418280,0,0
"90",11367_13,11367_17251,"DW. ŁÓDŹ OLECHÓW WSCHÓD",,0,90   /01,2418279,0,0
"90",11367_13,11367_17252,"JANÓW",,1,90   /01,2418280,0,0
"90",11367_13,11367_17253,"DW. ŁÓDŹ OLECHÓW WSCHÓD",,0,90   /01,2418279,0,0
"90",11367_13,11367_17254,"JANÓW",,1,90   /01,2418280,0,0
"90",11367_13,11367_17255,"DW. ŁÓDŹ OLECHÓW WSCHÓD",,0,90   /01,2418279,0,0
"90",11367_13,11367_17256,"JANÓW",,1,90   /01,2418280,0,0
"90",11367_13,11367_17257,"DW. ŁÓDŹ OLECHÓW WSCHÓD",,0,90   /01,2418279,0,0
"90",11367_13,11367_17258,"JANÓW",,1,90   /01,2418280,0,0
"90",11367_13,11367_17259,"DW. ŁÓDŹ OLECHÓW WSCHÓD",,0,90   /01,2418279,0,0
"18",11367_11,11367_1726,"18 DO ZAJEZDNI TELEFONICZNA",,1,18   /07,2418129,0,0
"90",11367_13,11367_17260,"JANÓW",,1,90   /01,2418280,0,0
"90",11367_13,11367_17261,"DW. ŁÓDŹ OLECHÓW WSCHÓD",,0,90   /01,2418279,0,0
"90",11367_13,11367_17262,"JANÓW",,1,90   /01,2418280,0,0
"90",11367_13,11367_17263,"DW. ŁÓDŹ OLECHÓW WSCHÓD",,0,90   /01,2418279,0,0
"90",11367_13,11367_17264,"JANÓW",,1,90   /01,2418280,0,0
"90",11367_13,11367_17265,"DW. ŁÓDŹ OLECHÓW WSCHÓD",,0,90   /01,2418279,0,0
"90",11367_13,11367_17266,"JANÓW",,1,90   /01,2418280,0,0
"90",11367_13,11367_17267,"DW. ŁÓDŹ OLECHÓW WSCHÓD",,0,90   /01,2418279,0,0
"90",11367_13,11367_17268,"JANÓW",,1,90   /01,2418280,0,0
"90",11367_13,11367_17269,"DW. ŁÓDŹ OLECHÓW WSCHÓD",,0,90   /01,2418279,0,0
"18",11367_11,11367_1727,"TELEFONICZNA ZAJEZDNIA",,0,18   /08,2418133,0,0
"90",11367_13,11367_17270,"JANÓW",,1,90   /01,2418280,0,0
"90",11367_13,11367_17271,"90 ZJAZD DO NOWE SADY",,1,90   /01,2418281,0,0
"91A",11367_13,11367_17272,"JANÓW",,0,91   /01,2418663,0,0
"91A",11367_13,11367_17273,"NOWOSOLNA",,0,91   /01,2418664,0,0
"91A",11367_13,11367_17274,"JANÓW",,1,91   /01,2418659,0,0
"91A",11367_13,11367_17275,"NOWOSOLNA",,0,91   /01,2418664,0,0
"91A",11367_13,11367_17276,"JANÓW",,1,91   /01,2418659,0,0
"91A",11367_13,11367_17277,"NOWOSOLNA",,0,91   /01,2418664,0,0
"91A",11367_13,11367_17278,"JANÓW",,1,91   /01,2418659,0,0
"91A",11367_13,11367_17279,"NOWOSOLNA",,0,91   /01,2418664,0,0
"91A",11367_13,11367_17280,"JANÓW",,1,91   /01,2418659,0,0
"91A",11367_13,11367_17281,"NOWOSOLNA",,0,91   /01,2418664,0,0
"91A",11367_13,11367_17282,"JANÓW",,1,91   /01,2418659,0,0
"91A",11367_13,11367_17283,"NOWOSOLNA",,0,91   /01,2418664,0,0
"91A",11367_13,11367_17284,"91A ZJAZD DO NOWE SADY",,1,91   /01,2418662,0,0
"91A",11367_13,11367_17285,"JANÓW",,0,91   /02,2418663,0,0
"91A",11367_13,11367_17286,"NOWOSOLNA",,0,91   /02,2418664,0,0
"91A",11367_13,11367_17287,"JANÓW",,1,91   /02,2418659,0,0
"91A",11367_13,11367_17288,"NOWOSOLNA",,0,91   /02,2418664,0,0
"91A",11367_13,11367_17289,"JANÓW",,1,91   /02,2418659,0,0
"18",11367_11,11367_1729,"RETKINIA",,0,18   /08,2418135,0,0
"91A",11367_13,11367_17290,"NOWOSOLNA",,0,91   /02,2418664,0,0
"91A",11367_13,11367_17291,"JANÓW",,1,91   /02,2418659,0,0
"91A",11367_13,11367_17292,"NOWOSOLNA",,0,91   /02,2418664,0,0
"91A",11367_13,11367_17293,"JANÓW",,1,91   /02,2418659,0,0
"91A",11367_13,11367_17294,"NOWOSOLNA",,0,91   /02,2418664,0,0
"91A",11367_13,11367_17295,"JANÓW",,1,91   /02,2418659,0,0
"91A",11367_13,11367_17296,"NOWOSOLNA",,0,91   /02,2418664,0,0
"91A",11367_13,11367_17297,"JANÓW",,1,91   /02,2418659,0,0
"91A",11367_13,11367_17298,"NOWOSOLNA",,0,91   /02,2418664,0,0
"91A",11367_13,11367_17299,"JANÓW",,1,91   /02,2418659,0,0
"10A",11367_11,11367_173,"RETKINIA",,1,10   /03,2418311,0,0
"18",11367_11,11367_1730,"TELEFONICZNA ZAJEZDNIA",,1,18   /08,2418136,0,0
"91A",11367_13,11367_17300,"NOWOSOLNA",,0,91   /02,2418664,0,0
"91A",11367_13,11367_17301,"JANÓW",,1,91   /02,2418659,0,0
"91A",11367_13,11367_17302,"NOWOSOLNA",,0,91   /02,2418664,0,0
"91A",11367_13,11367_17303,"JANÓW",,1,91   /02,2418659,0,0
"91A",11367_13,11367_17304,"NOWOSOLNA",,0,91   /02,2418664,0,0
"91A",11367_13,11367_17305,"JANÓW",,1,91   /02,2418659,0,0
"91A",11367_13,11367_17306,"NOWOSOLNA",,0,91   /02,2418664,0,0
"91A",11367_13,11367_17307,"JANÓW",,1,91   /02,2418659,0,0
"91C",11367_13,11367_17308,"SKOSZEWY",,0,91   /01,2418671,0,0
"91C",11367_13,11367_17309,"JANÓW",,1,91   /01,2418672,0,0
"18",11367_11,11367_1731,"RETKINIA",,0,18   /08,2418135,0,0
"91C",11367_13,11367_17310,"SKOSZEWY",,0,91   /01,2418671,0,0
"91C",11367_13,11367_17311,"JANÓW",,1,91   /01,2418672,0,0
"91C",11367_13,11367_17312,"SKOSZEWY",,0,91   /01,2418671,0,0
"91C",11367_13,11367_17313,"JANÓW",,1,91   /01,2418672,0,0
"91C",11367_13,11367_17314,"SKOSZEWY",,0,91   /01,2418671,0,0
"91C",11367_13,11367_17315,"JANÓW",,1,91   /01,2418672,0,0
"91C",11367_13,11367_17316,"SKOSZEWY",,0,91   /01,2418671,0,0
"91C",11367_13,11367_17317,"JANÓW",,1,91   /01,2418672,0,0
"91C",11367_13,11367_17318,"SKOSZEWY",,0,91   /02,2418671,0,0
"91C",11367_13,11367_17319,"JANÓW",,1,91   /02,2418672,0,0
"18",11367_11,11367_1732,"TELEFONICZNA ZAJEZDNIA",,1,18   /08,2418136,0,0
"91C",11367_13,11367_17320,"SKOSZEWY",,0,91   /02,2418671,0,0
"91C",11367_13,11367_17321,"JANÓW",,1,91   /02,2418672,0,0
"91C",11367_13,11367_17322,"91C ZJAZD DO NOWE SADY",,1,91   /02,2418673,0,0
"92A",11367_13,11367_17323,"PL. NIEPODLEGŁOŚCI",,0,92   /01,2418681,0,0
"92A",11367_13,11367_17324,"STRÓŻA KOLUMNY",,1,92   /01,2418680,0,0
"92A",11367_13,11367_17325,"PL. NIEPODLEGŁOŚCI",,0,92   /01,2418679,0,0
"92A",11367_13,11367_17326,"STRÓŻA KOLUMNY",,1,92   /01,2418680,0,0
"92A",11367_13,11367_17327,"PL. NIEPODLEGŁOŚCI",,0,92   /01,2418679,0,0
"92A",11367_13,11367_17328,"STRÓŻA KOLUMNY",,1,92   /01,2418680,0,0
"92A",11367_13,11367_17329,"PL. NIEPODLEGŁOŚCI",,0,92   /01,2418679,0,0
"18",11367_11,11367_1733,"RETKINIA",,0,18   /08,2418135,0,0
"92A",11367_13,11367_17330,"STRÓŻA KOLUMNY",,1,92   /01,2418680,0,0
"92A",11367_13,11367_17331,"PL. NIEPODLEGŁOŚCI",,0,92   /01,2418679,0,0
"92A",11367_13,11367_17332,"STRÓŻA KOLUMNY",,1,92   /01,2418680,0,0
"92A",11367_13,11367_17333,"PL. NIEPODLEGŁOŚCI",,0,92   /01,2418679,0,0
"92A",11367_13,11367_17334,"STRÓŻA KOLUMNY",,1,92   /01,2418680,0,0
"92A",11367_13,11367_17335,"PL. NIEPODLEGŁOŚCI",,0,92   /01,2418679,0,0
"92A",11367_13,11367_17336,"STRÓŻA KOLUMNY",,1,92   /01,2418680,0,0
"92A",11367_13,11367_17337,"PL. NIEPODLEGŁOŚCI",,0,92   /01,2418679,0,0
"92A",11367_13,11367_17338,"STRÓŻA KOLUMNY",,1,92   /01,2418680,0,0
"92A",11367_13,11367_17339,"PL. NIEPODLEGŁOŚCI",,0,92   /01,2418679,0,0
"18",11367_11,11367_1734,"TELEFONICZNA ZAJEZDNIA",,1,18   /08,2418136,0,0
"92A",11367_13,11367_17340,"STRÓŻA KOLUMNY",,1,92   /01,2418680,0,0
"92A",11367_13,11367_17341,"PL. NIEPODLEGŁOŚCI",,0,92   /01,2418679,0,0
"92A",11367_13,11367_17342,"92A ZJAZD DO NOWE SADY",,1,92   /01,2418675,0,0
"92A",11367_13,11367_17343,"STRÓŻA KOLUMNY",,1,92   /02,2418680,0,0
"92A",11367_13,11367_17344,"PL. NIEPODLEGŁOŚCI",,0,92   /02,2418679,0,0
"92A",11367_13,11367_17345,"STRÓŻA KOLUMNY",,1,92   /02,2418680,0,0
"92A",11367_13,11367_17346,"PL. NIEPODLEGŁOŚCI",,0,92   /02,2418679,0,0
"92A",11367_13,11367_17347,"STRÓŻA KOLUMNY",,1,92   /02,2418680,0,0
"92A",11367_13,11367_17348,"PL. NIEPODLEGŁOŚCI",,0,92   /02,2418679,0,0
"92A",11367_13,11367_17349,"STRÓŻA KOLUMNY",,1,92   /02,2418680,0,0
"18",11367_11,11367_1735,"RETKINIA",,0,18   /08,2418135,0,0
"92A",11367_13,11367_17350,"PL. NIEPODLEGŁOŚCI",,0,92   /02,2418679,0,0
"92A",11367_13,11367_17351,"STRÓŻA KOLUMNY",,1,92   /02,2418680,0,0
"92A",11367_13,11367_17352,"PL. NIEPODLEGŁOŚCI",,0,92   /02,2418679,0,0
"92A",11367_13,11367_17353,"STRÓŻA KOLUMNY",,1,92   /02,2418680,0,0
"92A",11367_13,11367_17354,"PL. NIEPODLEGŁOŚCI",,0,92   /02,2418679,0,0
"92A",11367_13,11367_17355,"STRÓŻA KOLUMNY",,1,92   /02,2418680,0,0
"92A",11367_13,11367_17356,"PL. NIEPODLEGŁOŚCI",,0,92   /02,2418679,0,0
"92A",11367_13,11367_17357,"STRÓŻA KOLUMNY",,1,92   /02,2418680,0,0
"92A",11367_13,11367_17358,"PL. NIEPODLEGŁOŚCI",,0,92   /02,2418679,0,0
"92A",11367_13,11367_17359,"STRÓŻA KOLUMNY",,1,92   /02,2418680,0,0
"18",11367_11,11367_1736,"TELEFONICZNA ZAJEZDNIA",,1,18   /08,2418136,0,0
"92A",11367_13,11367_17360,"PL. NIEPODLEGŁOŚCI",,0,92   /02,2418679,0,0
"92A",11367_13,11367_17361,"92A ZJAZD DO NOWE SADY",,1,92   /02,2418675,0,0
"92A",11367_13,11367_17362,"PL. NIEPODLEGŁOŚCI",,0,92   /03,2418681,0,0
"92A",11367_13,11367_17363,"STRÓŻA KOLUMNY",,1,92   /03,2418680,0,0
"92A",11367_13,11367_17364,"PL. NIEPODLEGŁOŚCI",,0,92   /03,2418679,0,0
"92A",11367_13,11367_17365,"STRÓŻA KOLUMNY",,1,92   /03,2418680,0,0
"92A",11367_13,11367_17366,"PL. NIEPODLEGŁOŚCI",,0,92   /03,2418679,0,0
"92A",11367_13,11367_17367,"STRÓŻA KOLUMNY",,1,92   /03,2418680,0,0
"92A",11367_13,11367_17368,"PL. NIEPODLEGŁOŚCI",,0,92   /03,2418679,0,0
"92A",11367_13,11367_17369,"STRÓŻA KOLUMNY",,1,92   /03,2418680,0,0
"18",11367_11,11367_1737,"RETKINIA",,0,18   /08,2418135,0,0
"92A",11367_13,11367_17370,"PL. NIEPODLEGŁOŚCI",,0,92   /03,2418679,0,0
"92A",11367_13,11367_17371,"STRÓŻA KOLUMNY",,1,92   /03,2418680,0,0
"92A",11367_13,11367_17372,"PL. NIEPODLEGŁOŚCI",,0,92   /03,2418679,0,0
"92A",11367_13,11367_17373,"STRÓŻA KOLUMNY",,1,92   /03,2418680,0,0
"92A",11367_13,11367_17374,"PL. NIEPODLEGŁOŚCI",,0,92   /03,2418679,0,0
"92A",11367_13,11367_17375,"STRÓŻA KOLUMNY",,1,92   /03,2418680,0,0
"92A",11367_13,11367_17376,"PL. NIEPODLEGŁOŚCI",,0,92   /03,2418679,0,0
"92A",11367_13,11367_17377,"STRÓŻA KOLUMNY",,1,92   /03,2418680,0,0
"92A",11367_13,11367_17378,"PL. NIEPODLEGŁOŚCI",,0,92   /03,2418679,0,0
"92A",11367_13,11367_17379,"STRÓŻA KOLUMNY",,1,92   /03,2418680,0,0
"18",11367_11,11367_1738,"TELEFONICZNA ZAJEZDNIA",,1,18   /08,2418136,0,0
"92A",11367_13,11367_17381,"92A ZJAZD DO NOWE SADY",,1,92   /03,2418674,0,0
"93",11367_13,11367_17382,"INSTYTUT CZMP",,0,93   /01,2418283,0,0
"93",11367_13,11367_17384,"DW. ŁÓDŹ KALISKA",,1,93   /01,2418284,0,0
"93",11367_13,11367_17385,"INSTYTUT CZMP",,0,93   /01,2418282,0,0
"93",11367_13,11367_17386,"DW. ŁÓDŹ KALISKA",,1,93   /01,2418284,0,0
"93",11367_13,11367_17387,"INSTYTUT CZMP",,0,93   /01,2418282,0,0
"93",11367_13,11367_17388,"DW. ŁÓDŹ KALISKA",,1,93   /01,2418284,0,0
"93",11367_13,11367_17389,"INSTYTUT CZMP",,0,93   /01,2418282,0,0
"18",11367_11,11367_1739,"RETKINIA",,0,18   /08,2418135,0,0
"93",11367_13,11367_17390,"DW. ŁÓDŹ KALISKA",,1,93   /01,2418284,0,0
"93",11367_13,11367_17391,"INSTYTUT CZMP",,0,93   /01,2418282,0,0
"93",11367_13,11367_17392,"DW. ŁÓDŹ KALISKA",,1,93   /01,2418284,0,0
"93",11367_13,11367_17393,"INSTYTUT CZMP",,0,93   /01,2418282,0,0
"93",11367_13,11367_17394,"DW. ŁÓDŹ KALISKA",,1,93   /01,2418284,0,0
"93",11367_13,11367_17395,"INSTYTUT CZMP",,0,93   /01,2418282,0,0
"93",11367_13,11367_17396,"DW. ŁÓDŹ KALISKA",,1,93   /01,2418284,0,0
"93",11367_13,11367_17397,"INSTYTUT CZMP",,0,93   /01,2418282,0,0
"93",11367_13,11367_17398,"DW. ŁÓDŹ KALISKA",,1,93   /01,2418284,0,0
"93",11367_13,11367_17399,"INSTYTUT CZMP",,0,93   /01,2418282,0,0
"10A",11367_11,11367_174,"WIDZEW AUGUSTÓW",,0,10   /03,2418310,0,0
"18",11367_11,11367_1740,"TELEFONICZNA ZAJEZDNIA",,1,18   /08,2418136,0,0
"93",11367_13,11367_17400,"DW. ŁÓDŹ KALISKA",,1,93   /01,2418284,0,0
"93",11367_13,11367_17401,"INSTYTUT CZMP",,0,93   /01,2418282,0,0
"93",11367_13,11367_17402,"DW. ŁÓDŹ KALISKA",,1,93   /01,2418284,0,0
"93",11367_13,11367_17403,"INSTYTUT CZMP",,0,93   /01,2418282,0,0
"93",11367_13,11367_17404,"DW. ŁÓDŹ KALISKA",,1,93   /01,2418284,0,0
"93",11367_13,11367_17405,"INSTYTUT CZMP",,0,93   /01,2418282,0,0
"93",11367_13,11367_17406,"DW. ŁÓDŹ KALISKA",,1,93   /01,2418284,0,0
"93",11367_13,11367_17407,"INSTYTUT CZMP",,0,93   /01,2418282,0,0
"93",11367_13,11367_17408,"DW. ŁÓDŹ KALISKA",,1,93   /01,2418284,0,0
"93",11367_13,11367_17409,"INSTYTUT CZMP",,0,93   /01,2418282,0,0
"18",11367_11,11367_1741,"RETKINIA",,0,18   /08,2418135,0,0
"93",11367_13,11367_17410,"DW. ŁÓDŹ KALISKA",,1,93   /01,2418284,0,0
"93",11367_13,11367_17412,"93 ZJAZD DO NOWE SADY",,1,93   /01,2418286,0,0
"93",11367_13,11367_17413,"DW. ŁÓDŹ KALISKA",,0,93   /02,2418287,0,0
"93",11367_13,11367_17415,"INSTYTUT CZMP",,0,93   /02,2418282,0,0
"93",11367_13,11367_17416,"DW. ŁÓDŹ KALISKA",,1,93   /02,2418284,0,0
"93",11367_13,11367_17417,"INSTYTUT CZMP",,0,93   /02,2418282,0,0
"93",11367_13,11367_17418,"DW. ŁÓDŹ KALISKA",,1,93   /02,2418284,0,0
"93",11367_13,11367_17419,"INSTYTUT CZMP",,0,93   /02,2418282,0,0
"18",11367_11,11367_1742,"TELEFONICZNA ZAJEZDNIA",,1,18   /08,2418136,0,0
"93",11367_13,11367_17420,"DW. ŁÓDŹ KALISKA",,1,93   /02,2418284,0,0
"93",11367_13,11367_17421,"INSTYTUT CZMP",,0,93   /02,2418282,0,0
"93",11367_13,11367_17422,"DW. ŁÓDŹ KALISKA",,1,93   /02,2418284,0,0
"93",11367_13,11367_17423,"INSTYTUT CZMP",,0,93   /02,2418282,0,0
"93",11367_13,11367_17424,"DW. ŁÓDŹ KALISKA",,1,93   /02,2418284,0,0
"93",11367_13,11367_17425,"INSTYTUT CZMP",,0,93   /02,2418282,0,0
"93",11367_13,11367_17426,"DW. ŁÓDŹ KALISKA",,1,93   /02,2418284,0,0
"93",11367_13,11367_17427,"INSTYTUT CZMP",,0,93   /02,2418282,0,0
"93",11367_13,11367_17428,"DW. ŁÓDŹ KALISKA",,1,93   /02,2418284,0,0
"93",11367_13,11367_17429,"INSTYTUT CZMP",,0,93   /02,2418282,0,0
"18",11367_11,11367_1743,"RETKINIA",,0,18   /08,2418135,0,0
"93",11367_13,11367_17430,"DW. ŁÓDŹ KALISKA",,1,93   /02,2418284,0,0
"93",11367_13,11367_17431,"INSTYTUT CZMP",,0,93   /02,2418282,0,0
"93",11367_13,11367_17432,"DW. ŁÓDŹ KALISKA",,1,93   /02,2418284,0,0
"93",11367_13,11367_17433,"INSTYTUT CZMP",,0,93   /02,2418282,0,0
"93",11367_13,11367_17434,"DW. ŁÓDŹ KALISKA",,1,93   /02,2418284,0,0
"93",11367_13,11367_17435,"INSTYTUT CZMP",,0,93   /02,2418282,0,0
"93",11367_13,11367_17436,"DW. ŁÓDŹ KALISKA",,1,93   /02,2418284,0,0
"93",11367_13,11367_17437,"INSTYTUT CZMP",,0,93   /02,2418282,0,0
"93",11367_13,11367_17438,"DW. ŁÓDŹ KALISKA",,1,93   /02,2418284,0,0
"93",11367_13,11367_17439,"INSTYTUT CZMP",,0,93   /02,2418282,0,0
"18",11367_11,11367_1744,"TELEFONICZNA ZAJEZDNIA",,1,18   /08,2418136,0,0
"93",11367_13,11367_17440,"DW. ŁÓDŹ KALISKA",,1,93   /02,2418284,0,0
"93",11367_13,11367_17441,"INSTYTUT CZMP",,0,93   /02,2418282,0,0
"93",11367_13,11367_17443,"93 ZJAZD DO NOWE SADY",,1,93   /02,2418285,0,0
"94",11367_13,11367_17444,"RETKINIA",,0,94   /01,2418289,0,0
"94",11367_13,11367_17446,"LUTOMIERSK",,1,94   /01,2418291,0,0
"94",11367_13,11367_17447,"RETKINIA",,0,94   /01,2418290,0,0
"94",11367_13,11367_17448,"LUTOMIERSK",,1,94   /01,2418291,0,0
"94",11367_13,11367_17449,"RETKINIA",,0,94   /01,2418290,0,0
"94",11367_13,11367_17450,"LUTOMIERSK",,1,94   /01,2418291,0,0
"94",11367_13,11367_17451,"RETKINIA",,0,94   /01,2418290,0,0
"94",11367_13,11367_17452,"LUTOMIERSK",,1,94   /01,2418291,0,0
"94",11367_13,11367_17453,"RETKINIA",,0,94   /01,2418290,0,0
"94",11367_13,11367_17454,"LUTOMIERSK",,1,94   /01,2418291,0,0
"94",11367_13,11367_17455,"RETKINIA",,0,94   /01,2418290,0,0
"94",11367_13,11367_17456,"LUTOMIERSK",,1,94   /01,2418291,0,0
"94",11367_13,11367_17457,"RETKINIA",,0,94   /01,2418290,0,0
"94",11367_13,11367_17458,"LUTOMIERSK",,1,94   /01,2418291,0,0
"94",11367_13,11367_17459,"RETKINIA",,0,94   /01,2418290,0,0
"18",11367_11,11367_1746,"18 DO ZAJEZDNI CHOCIANOWICE",,1,18   /08,2418132,0,0
"94",11367_13,11367_17460,"LUTOMIERSK",,1,94   /01,2418291,0,0
"94",11367_13,11367_17461,"RETKINIA",,0,94   /01,2418290,0,0
"94",11367_13,11367_17462,"LUTOMIERSK",,1,94   /01,2418291,0,0
"94",11367_13,11367_17463,"RETKINIA",,0,94   /01,2418290,0,0
"94",11367_13,11367_17464,"LUTOMIERSK",,1,94   /01,2418291,0,0
"94",11367_13,11367_17465,"RETKINIA",,0,94   /01,2418290,0,0
"94",11367_13,11367_17467,"94 ZJAZD DO NOWE SADY",,1,94   /01,2418292,0,0
"94",11367_13,11367_17468,"RETKINIA",,0,94   /02,2418289,0,0
"2",11367_11,11367_1747,"DW. ŁÓDŹ DĄBROWA",,0,2    /01,2418003,0,0
"94",11367_13,11367_17470,"LUTOMIERSK",,1,94   /02,2418291,0,0
"94",11367_13,11367_17471,"RETKINIA",,0,94   /02,2418290,0,0
"94",11367_13,11367_17472,"LUTOMIERSK",,1,94   /02,2418291,0,0
"94",11367_13,11367_17473,"RETKINIA",,0,94   /02,2418290,0,0
"94",11367_13,11367_17474,"LUTOMIERSK",,1,94   /02,2418291,0,0
"94",11367_13,11367_17475,"RETKINIA",,0,94   /02,2418290,0,0
"94",11367_13,11367_17476,"LUTOMIERSK",,1,94   /02,2418291,0,0
"94",11367_13,11367_17477,"RETKINIA",,0,94   /02,2418290,0,0
"94",11367_13,11367_17478,"LUTOMIERSK",,1,94   /02,2418291,0,0
"94",11367_13,11367_17479,"RETKINIA",,0,94   /02,2418290,0,0
"94",11367_13,11367_17480,"LUTOMIERSK",,1,94   /02,2418291,0,0
"94",11367_13,11367_17481,"RETKINIA",,0,94   /02,2418290,0,0
"94",11367_13,11367_17482,"LUTOMIERSK",,1,94   /02,2418291,0,0
"94",11367_13,11367_17483,"RETKINIA",,0,94   /02,2418290,0,0
"94",11367_13,11367_17484,"LUTOMIERSK",,1,94   /02,2418291,0,0
"94",11367_13,11367_17485,"RETKINIA",,0,94   /02,2418290,0,0
"94",11367_13,11367_17486,"LUTOMIERSK",,1,94   /02,2418291,0,0
"94",11367_13,11367_17487,"RETKINIA",,0,94   /02,2418290,0,0
"94",11367_13,11367_17488,"LUTOMIERSK",,1,94   /02,2418291,0,0
"94",11367_13,11367_17489,"RETKINIA",,0,94   /02,2418290,0,0
"2",11367_11,11367_1749,"KOCHANÓWKA",,0,2    /01,2418000,0,0
"94",11367_13,11367_17491,"94 ZJAZD DO NOWE SADY",,1,94   /02,2418292,0,0
"96",11367_13,11367_17492,"JANÓW",,0,96   /01,2418293,0,0
"96",11367_13,11367_17494,"TEOFILÓW ROJNA",,1,96   /01,2418297,0,0
"96",11367_13,11367_17495,"JANÓW",,0,96   /01,2418296,0,0
"96",11367_13,11367_17496,"TEOFILÓW ROJNA",,1,96   /01,2418297,0,0
"96",11367_13,11367_17497,"JANÓW",,0,96   /01,2418296,0,0
"96",11367_13,11367_17498,"TEOFILÓW ROJNA",,1,96   /01,2418297,0,0
"96",11367_13,11367_17499,"JANÓW",,0,96   /01,2418296,0,0
"10A",11367_11,11367_175,"RETKINIA",,1,10   /03,2418311,0,0
